Title ID,Name,Region
NPJI00028,Tiny Bullets ,JP
NPJI00029,Twisted Metal EX ,JP
NPJI00030,Um Jammer Lammy,JP
NPJI00031,My Hot Cooking,JP
NPJI00032,Ape Escape!,JP
NPJI00034,Crash Bandicoot 2 ,JP
NPJI00035,WipeOut,JP
NPJI00036,Wild Arms 2nd Ignition ,JP
NPJI00037,Crash Bandicoot 3 ,JP
NPJI00038,Gunparade March ,JP
NPJI00039,PoPoRoGue ,JP
NPJI00040,Linda Cube Again,JP
NPJI00042,PoPoLoCrois Monogatari ,JP
NPJI00044,Alundra (The Adventures Of Alundra),JP
NPJI00045,XI [sai] Jumbo  (req. OFW 3.70),JP
NPJI00047,The Legend of Dragoon  (req. OFW 6.35),JP
NPJI00048,I.Q Final  (req. OFW 5.50),JP
NPJI00049,PopoloCrois Monogatari II,JP
NPJI00050,Arc The Lad III  (req. OFW 6.60) (DateCode 2013-10-09),JP
NPJI00052,Arc the Lad: Monster Game with Casino Game,JP
NPJI00053,Kokohore! Pukka: Dig-a-Dig Pukka ,JP
NPJI00054,Magical Dice Kids,JP
NPJI00055,Addie no Okurimono: To Moze from Addie,JP
NPJI00057,Docchi Mecha!,JP
NPJI00060,Crash Team Racing,JP
NPJI00061,Crash Bash Carnival ,JP
NPJI00062,Spyro the Dragon ,JP
NPJI00063,Spyro 2: Ripto's Rage!,JP
NPJI00066,G-POLICE,JP
NPJI00067,KulaQuest ,JP
NPJI00069,Rapid Racer,JP
NPJI00070,Fire Panic,JP
NPJI00072,WarHawk,JP
NPJI00078,Doko Demo Issho,JP
NPJI00079,Pocket Jiman,JP
NPJI00080,Brightis ,JP
NPJI00081,Pocket MuuMuu,JP
NPJI00082,Vib-Ribbon,JP
NPJI90001,XI[sai] / Devil Dice (Demo) ,JP
NPJJ00002,Tekken 2 ,JP
NPJJ00003,Silent Bomber ,JP
NPJJ00004,Biohazard Directorâ€™s Cut ,JP
NPJJ00005,Bishi Bashi Special,JP
NPJJ00006,Konami Antiques: MSX Collection Vol. 1 ,JP
NPJJ00008,Konami Antiques: MSX Collection Vol. 2 ,JP
NPJJ00009,DINO CRISIS,JP
NPJJ00010,The Conveni: Ano Machi wo Dokusen Seyo,JP
NPJJ00011,The Adventure of Puppet Princess: Marl Oukoku no Ningyou Hime ,JP
NPJJ00013,Migi Hadari U-SA ,JP
NPJJ00014,Taiyou no Shippo: Wild, Pure, Simple Life ,JP
NPJJ00015,A. IV Evolution Global (PlayStation the Best) ,JP
NPJJ00016,Vampire: Kyuuketsuki Densetsu  (req. OFW 5.50),JP
NPJJ00017,Spectral Force ,JP
NPJJ00018,Logic Mahjong Soryu 3 or 4players,JP
NPJJ00019,Yaku: Yuujou Dangi ,JP
NPJJ00020,THE DRUG STORE,JP
NPJJ00021,PUZZLE MANIA,JP
NPJJ00023,Shanghai: Dynasty,JP
NPJJ00024,Arcade Hits: Raiden,JP
NPJJ00025,Tall Unlimited ,JP
NPJJ00026,Galaxy Fight ,JP
NPJJ00027,Hard Edge ,JP
NPJJ00028,A5: A-Ressha de Ikou 5 ,JP
NPJJ00029,Lunatic Dawn III  (req. OFW 5.50),JP
NPJJ00030,Fushigi Deka,JP
NPJJ00031,LOVE GAME'S WAIWAI TENNIS PLUS,JP
NPJJ00033,Ikasama Mahjong ,JP
NPJJ00034,Jiisan 2 Tabi Bikkuri: CG Mukashibanashi ,JP
NPJJ00035,Yaku Tou: Noroi no Game ,JP
NPJJ00036,JIGSAW WORLD,JP
NPJJ00037,Bakumatsu Rouman: Gekka no Kenshi ,JP
NPJJ00038,Real Bout Garou Densetsu Special Dominated Mind ,JP
NPJJ00039,Real Bout Garou Densetsu ,JP
NPJJ00040,Metal Slug X ,JP
NPJJ00041,Kenkaku Ibunroku Yomigaerishi Soukou no Yaiba Samurai Spirits Shinshou ,JP
NPJJ00042,Garou Densetsu Wild Ambition ,JP
NPJJ00043,Spectral Tower ,JP
NPJJ00044,Spectral Force 2: Eien naru Kiseki ,JP
NPJJ00045,Suna no Embrace: Eden no Sato no Never ,JP
NPJJ00046,The FamiRes: Shijou Saikyou no Menu,JP
NPJJ00047,Septentrion ~Out of the Blue~,JP
NPJJ00048,Little Princess+1: Maru Oukoku no Ningyou Hime 2 ,JP
NPJJ00049,Samurai Spirits: Kenkaku Yubinan Pack ,JP
NPJJ00050,The King Of Fighters â€™95 ,JP
NPJJ00051,The King Of Fighters â€™96 ,JP
NPJJ00052,The King Of Fighters â€™97 ,JP
NPJJ00053,Guilty Gear ,JP
NPJJ00054,Spectral Tower 2 ,JP
NPJJ00055,Oasis Road ,JP
NPJJ00056,The King Of Fighters â€™98 ,JP
NPJJ00057,The King Of Fighters â€™99 ,JP
NPJJ00058,Samurai Spirits: Amakusa Kourin Special ,JP
NPJJ00059,The King Of Fighters Kyo ,JP
NPJJ00060,Samurai Spirits: Zankuro Musouken ,JP
NPJJ00061,Metal Slug,JP
NPJJ00062,AI Mahjong Selection,JP
NPJJ00063,Zipangu Jima: Unmei wa Saikoro ga Kimeru!?,JP
NPJJ00064,Puzzle Mania 2,JP
NPJJ00065,Sanvein (SuperLite 1500 Series) ,JP
NPJJ00067,Cotton Original (SuperLite 1500 Series) ,JP
NPJJ00068,Armored Core ,JP
NPJJ00069,Kingâ€™s Field ,JP
NPJJ00070,BOXER'S ROAD,JP
NPJJ00071,The Adventure Of Little Ralph ,JP
NPJJ00072,AI Shogi Selection,JP
NPJJ00073,Chiki Chiki Chicken (SuperLite 1500 Series) ,JP
NPJJ00074,Memorial * Series: Sunsoft Vol. 1: Ikki / Super Arabian ,JP
NPJJ00075,Memorial * Series: Sunsoft Vol. 2: Route-16 Turbo / Atlantis no Nazo ,JP
NPJJ00076,Shinsou Kaiten: Wanwan Umi Monogatari: Sanyo Pachinko Paradise DX ,JP
NPJJ00077,Gakkou Deatta Kowai Hanashi S,JP
NPJJ00078,Prismaticallization ,JP
NPJJ00079,Sanyo Pachinko Paradise 5 ,JP
NPJJ00081,Arcade Hits: Sonic Wings Special ,JP
NPJJ00082,The Conveni 2: Zenkoku Chain Tenkai da! ,JP
NPJJ00083,Kingâ€™s Field II ,JP
NPJJ00084,Echo Night ,JP
NPJJ00085,Memorial * Series: Sunsoft Vol. 3: Madoola no Tsubasa / Toukaidou Gojuusan Tsugi ,JP
NPJJ00086,Blue Breaker: Egao no Yakusoku,JP
NPJJ00087,Azito,JP
NPJJ00088,Shadow Tower ,JP
NPJJ00089,Armored Core: Project Phantasma ,JP
NPJJ00090,Ganbare Goemon Uchuu Kaizoku Akogingu ,JP
NPJJ00091,Michinoku Hitou Koimonogatari Kai ,JP
NPJJ00092,Hanafuda Graffiti: Koi Koi Monogatari,JP
NPJJ00093,Sanyo Pachinko Paradise ,JP
NPJJ00094,Sanyo Pachinko Paradise 2 ,JP
NPJJ00095,Kingâ€™s Field III ,JP
NPJJ00096,Echo Night #2: Nemuri no Shihaisha ,JP
NPJJ00098,Hana to Ryuu,JP
NPJJ00099,Neo Atlas ,JP
NPJJ00100,Sanyo Pachinko Paradise 3 ,JP
NPJJ00101,Sanyo Pachinko Paradise 4  (req. OFW 3.72),JP
NPJJ00102,Wizardâ€™s Harmony ,JP
NPJJ00104,Fuuraiki ,JP
NPJJ00105,Armored Core: Master of Arena ,JP
NPJJ00107,Frisky Tom,JP
NPJJ00108,Arcade Hits: Moon Cresta,JP
NPJJ00109,Blue Breaker Burst: Bishou o Anata to ,JP
NPJJ00111,Poy Poy,JP
NPJJ00118,Blue Breaker Burst: Egao no Asuni,JP
NPJJ00120,Falcata,JP
NPJJ00121,MarÄ« no Atorie â€“ ZÄruburugu no Renkinjutsushi (Atelier Marie â€“ The Alchemist of Salburg) ,JP
NPJJ00124,Card II (SuperLite 1500 Series) ,JP
NPJJ00125,Hanafuda II (SuperLite 1500 Series) ,JP
NPJJ00126,Baroque ,JP
NPJJ00127,Arcade Hits: Magical Drop ,JP
NPJJ00128,Robin Lloyd no Bouken ,JP
NPJJ00129,Biohazard 2  (DateCode 2010-01-13),JP
NPJJ00130,Dezaemon Plus!  (req. OFW 3.80),JP
NPJJ00131,Pro Mahjong Kiwame Plus  (req. OFW 6.61),JP
NPJJ00132,Athena no Kateiban: Family Game  (req. OFW 3.93),JP
NPJJ00133,Kuroi Hitomi no Noir: Cielgris Fantasm (Noir Yeux Noire) ,JP
NPJJ00134,Block Kuzushi Kowashite Help!,JP
NPJJ00135,Big League Slugger Baseball,JP
NPJJ00136,Extreme Go-Kart Racing,JP
NPJJ00137,Money Idol Exchanger  (req. OFW 3.90),JP
NPJJ00138,Meru Purana,JP
NPJJ00139,Nobunaga Hiroku: Ge-Ten no Yume  (req. OFW 6.60),JP
NPJJ00140,Ide Yosuke no Mahjong Kyoshitsu  (req. OFW 3.90),JP
NPJJ00141,Baroque Syndrome ,JP
NPJJ00142,Family Bowling,JP
NPJJ00143,Kawa no Nushi Tsuri: Hikyou o Motomete ,JP
NPJJ00144,Gakkou o Tsukurou!!,JP
NPJJ00145,Metal Gear Solid (req. OFW 3.93),JP
NPJJ00146,Dezaemon Kids!  (req. OFW 6.60),JP
NPJJ00147,Pro Mahjong Kiwame Plus II ,JP
NPJJ00148,ErÄ« no Atorie â€“ ZÄruburugu no Renkinjutsushi 2 (Atelier Elie â€“ The Alchemist of Salburg 2) ,JP
NPJJ00149,Master of Monsters: Disciples of Gaia,JP
NPJJ00150,Magical Drop F ,JP
NPJJ00151,Arcade Hits: Shienryu ,JP
NPJJ00152,Pukunpa: Joshikouki No Houkago  (req. OFW 6.61),JP
NPJJ00153,Pro Mahjong Kiwame Tengensenhen,JP
NPJJ00154,BLOODY ROAR,JP
NPJJ00156,Nectaris: Military Madness,JP
NPJJ00157,Policenauts ,JP
NPJJ00158,Wizardâ€™s Harmony 2 ,JP
NPJJ00159,Lord Monarch: Shin Gaia Oukokuki,JP
NPJJ00160,Bomberman Party Edition,JP
NPJJ00161,Tamamayu Monogatari (PlayStation the Best)  (req. OFW 6.60),JP
NPJJ00162,Yamasa Digi Guide: New Pulsar R,JP
NPJJ00163,Yamasa Digi Guide: Hyper Rush,JP
NPJJ00164,Yamasa Digi Guide: M-771,JP
NPJJ00165,Acid,JP
NPJJ00166,Xenogears ,JP
NPJJ00167,Einhander ,JP
NPJJ00168,Astronoka,JP
NPJJ00169,Rakugaki Showtime ,JP
NPJJ00170,Raystorm ,JP
NPJJ00171,FIGHTERS' IMPACT,JP
NPJJ00172,Brave Fencer Musashiden ,JP
NPJJ00173,Ehrgeiz ,JP
NPJJ00174,Wizardâ€™s Harmony R ,JP
NPJJ00175,Yamasa Digi Selection,JP
NPJJ00176,Yamasa Digi Selection 2,JP
NPJJ00177,Project GaiaRay ,JP
NPJJ00178,b.l.u.e. Legend of water,JP
NPJJ00179,Aquanaut no Kyuujitsu: Memories of Summer 1996 ,JP
NPJJ00180,Raycrisis  (req. OFW 4.40),JP
NPJJ00183,Grille Logic ,JP
NPJJ00184,Chocobo Racing ,JP
NPJJ00185,Chocobo Stallion,JP
NPJJ00186,Dice de Chocobo,JP
NPJJ00187,ARKANOID RETURNS,JP
NPJJ00188,Aquanaut no Kyuujitsu 2 ,JP
NPJJ00189,Soukaigi,JP
NPJJ00190,Magical Date: Doki Doki Kokuhaku Daisakusen,JP
NPJJ00191,Beltlogger 9 ,JP
NPJJ00193,Seirei Shoukan: Princess of Darkness ,JP
NPJJ00194,G Darius,JP
NPJJ00195,Bomberman Fantasy Race ,JP
NPJJ00196,Carom Shot 2 ,JP
NPJJ00197,Blockids  (req. OFW 4.05),JP
NPJJ00198,Psychic Force 2 ,JP
NPJJ00199,Puzzle Bobble 2 ,JP
NPJJ00200,Dekiru! Game Center ,JP
NPJJ00201,Weltorv Estleia,JP
NPJJ00202,Puchi Carat,JP
NPJJ00203,Kouyasai ,JP
NPJJ00204,Bomberman Land ,JP
NPJJ00205,FISH EYES,JP
NPJJ00206,SPACE INVADERS,JP
NPJJ00207,Building Crush! ,JP
NPJJ00208,Yamasa Digi,JP
NPJJ00209,RAY TRACERS,JP
NPJJ00210,Gensou no Artemis: Actress School Mystery Adventure ,JP
NPJJ00211,Tsuukai!! Slot Shooting ,JP
NPJJ00213,Theme Park ,JP
NPJJ00216,Soviet Strike ,JP
NPJJ00217,Touki Denshou: Angel Eyes,JP
NPJJ00218,Front Mission 1st,JP
NPJJ00219,LAND MAKER,JP
NPJJ00221,Populous: The Beginning ,JP
NPJJ00223,ã‚«ãƒ«ãƒ‰ã‚»ãƒ—ãƒˆ ã‚¨ã‚­ã‚¹ãƒ‘ãƒ³ã‚·ãƒ§ãƒ³ãƒ»ãƒ—ãƒ©ã‚¹,JP
NPJJ00224,SaGa Frontier,JP
NPJJ00225,Bushido Blade,JP
NPJJ00226,Chaos Break ,JP
NPJJ00227,Tecmo's Deception: Invitation to Darkness,JP
NPJJ00229,SaGa Frontier 2,JP
NPJJ00230,Puzzle Bobble 3 DX ,JP
NPJJ00231,Dead or Alive ,JP
NPJJ00233,Bushido Blade 2 ,JP
NPJJ00234,Pop 'n' Pop,JP
NPJJ00235,Kagero ,JP
NPJJ00236,Brigandine: Grand Edition ,JP
NPJJ00237,Bokujou Monogatari Harvest Moon ,JP
NPJJ00238,Bokujou Monogatari Harvest Moon For Girl ,JP
NPJJ00239,Biohazard 3 Last Escape  (DateCode 2010-01-06),JP
NPJJ00240,Monster Farm Jump,JP
NPJJ00244,Farland Story: Yottsu no Fuuin ,JP
NPJJ00245,Lunar Wing: Toki o Koeta Seisen ,JP
NPJJ00246,Reel Fishing II,JP
NPJJ00247,Tenshi Doumei (Angel Alliance) ,JP
NPJJ00248,Gakkou o Tsukurou!! 2,JP
NPJJ00249,Knight&Baby ,JP
NPJJ00250,Fire Pro Wrestling G  (req. OFW 5.02),JP
NPJJ00251,Urawaza Mahjong: Korette Tenwatte Yatsukai ,JP
NPJJ00252,Cho Aniki ,JP
NPJJ00253,Neo Atlas II ,JP
NPJJ00254,Yamasa Digi Guide: Umekagetsu R,JP
NPJJ00255,Advanced V.G. ,JP
NPJJ00256,é‡è£…æ©Ÿå…µãƒ´ã‚¡ãƒ«ã‚±ãƒ³2,JP
NPJJ00257,Carnage Heart EZ: Easy Zapping ,JP
NPJJ00258,Himitsu Sentai Metamor V Deluxe ,JP
NPJJ00259,Grandia ,JP
NPJJ00260,Final Fantasy VII International ,JP
NPJJ00261,Gakkou o Tsukurou!! Kouchou Sensei Monogatari ,JP
NPJJ00262,Tilk: Aoi Umi kara Kita Shoujo ,JP
NPJJ00263,Lunatic Dawn Odyssey ,JP
NPJJ00264,Langrisser I & II ,JP
NPJJ00265,Final Fantasy Tactics,JP
NPJJ00266,Zeus: Carnage Heart Second ,JP
NPJJ00267,Arubarea no Otome: Uruwashi no Seishikitachi ,JP
NPJJ00268,Mahoutsukai ni Naru Houhou ,JP
NPJJ00269,Dream Generation ,JP
NPJJ00270,Final Fantasy,JP
NPJJ00271,Zeus II: Carnage Heart ,JP
NPJJ00272,Farland Saga: Toki no Michishirube ,JP
NPJJ00273,Final Fantasy II,JP
NPJJ00275,Rockman  (req. OFW 6.60),JP
NPJJ00276,Tecmo Stackers,JP
NPJJ00277,GaiaSeed ,JP
NPJJ00278,TALL TWINS TOWER,JP
NPJJ00280,Arcade Hits: Outlaws Of The Lost Dynasty ,JP
NPJJ00281,Saikyo Todai Shogi ,JP
NPJJ00282,Vagrant Story ,JP
NPJJ00283,Dragon Knights Glorious,JP
NPJJ00284,Shisha no Yobu Tachi,JP
NPJJ00285,Tetsuman Special: Honkaku Mahjong ,JP
NPJJ00286,Rapid Angel ,JP
NPJJ00287,Rockman 2: Dr. Wily no Nazo  (req. OFW 5.50),JP
NPJJ00288,Side Pocket 3,JP
NPJJ00289,Nippon Pro Mahjong Renmei Kounin: Doujou Yaburi ,JP
NPJJ00290,Rubbish Blazon,JP
NPJJ00291,Epica Stella,JP
NPJJ00292,1 on 1,JP
NPJJ00293,Theme Aquarium  (req. OFW 6.60),JP
NPJJ00294,Final Fantasy VIII ,JP
NPJJ00295,Mikagura Shoujo Tanteidan ,JP
NPJJ00296,Catch! Kimochi Sensation,JP
NPJJ00297,Nippon Pro Mahjong Renmei Kounin: Shin Tetsuman ,JP
NPJJ00298,Lucifer Ring ,JP
NPJJ00299,Theme Hospital ,JP
NPJJ00300,Gochachiru,JP
NPJJ00301,Nekozamurai,JP
NPJJ00302,Oni Zero: Fukkatsu,JP
NPJJ00303,Tokimeki Memorial: Forever With You ,JP
NPJJ00305,Tehodoki Mahjong: Nyuumon-hen ,JP
NPJJ00306,Hi-Octane ,JP
NPJJ00307,Tokimeki Memorial 2  (req. OFW 6.60),JP
NPJJ00308,Tokimeki Memorial 2 EVS Append Disc,JP
NPJJ00309,Langrisser IV & V: Final Edition ,JP
NPJJ00310,Gourmet Action Game: Manpuku!! Nabe Kazoku,JP
NPJJ00311,Magical Drop III ,JP
NPJJ00312,Magic Carpet ,JP
NPJJ00314,Yakiniku Bugyou ,JP
NPJJ00316,Theme Park World ,JP
NPJJ00317,Motteke Tamago with Ganbare Kamonohasi ,JP
NPJJ00318,Tokimeki Memorial: Taisen Puzzle-Dama,JP
NPJJ00319,Championship Bass ,JP
NPJJ00320,Hyper Crazy Climber ,JP
NPJJ00321,Kyuiin ,JP
NPJJ00323,Nippon Pro Mahjong Renmei Kounin: Doujou Yaburi 2 ,JP
NPJJ00324,Kakuge-Yaro: Fighting Game Creator,JP
NPJJ00327,Family Chess,JP
NPJJ00328,Sentimental Graffiti ,JP
NPJJ00329,Deadheat Road,JP
NPJJ00330,Family Diamond,JP
NPJJ00331,The Pro Mahjong: Menkyo Minnaten ,JP
NPJJ00332,Tokimeki no Houkago,JP
NPJJ00333,Thunder Force V: Perfect System ,JP
NPJJ00334,Neorude ,JP
NPJJ00335,Family Gunjin Shogi,JP
NPJJ00336,Puppet Zoo Pilomy,JP
NPJJ00337,Simple 1500 Series Vol. 14: The Block Kuzushi ,JP
NPJJ00338,Simple 1500 Series Vol. 15: The Pachinko ,JP
NPJJ00339,Simple 1500 Series Vol. 18: The Bowling ,JP
NPJJ00340,Simple 1500 Series Vol. 31: The Sound Novel ,JP
NPJJ00341,Rockman 3: Dr. Wily no Saigo!?  (req. OFW 6.20),JP
NPJJ00342,My Garden ,JP
NPJJ00343,Uchuu Goushouden: Bakuretsu Akindo,JP
NPJJ00344,Ganso Family Mahjong,JP
NPJJ00345,Simple 1500 Series Vol. 32: The Boxing ,JP
NPJJ00346,Simple 1500 Series Vol. 35: The Shooting ,JP
NPJJ00347,Simple 1500 Series Vol. 37: The Illust Puzzle & Slide Puzzle ,JP
NPJJ00348,Simple 1500 Series Vol. 43: The Hanafuda 2 ,JP
NPJJ00350,Simple 1500 Series Vol. 28: The Dungeon RPG ,JP
NPJJ00351,Simple 1500 Series Vol. 33: The Takkyuu ,JP
NPJJ00352,Simple 1500 Series Vol. 39: The Mahjong 2 ,JP
NPJJ00353,Simple 1500 Series Vol. 40: The Shogi 2 ,JP
NPJJ00354,Zero Divide ,JP
NPJJ00356,Hoshi no Mahoroba,JP
NPJJ00357,Hamster Club,JP
NPJJ00358,Fantastic Pinball Kyutenkai ,JP
NPJJ00359,Hashiriya: Ookami Tachi no Densetsu,JP
NPJJ00360,Wolf Fang ,JP
NPJJ00361,Simple 1500 Series Vol. 36: The Renai Simulation ,JP
NPJJ00362,Simple 1500 Series Vol. 41: The Reversi 2 ,JP
NPJJ00363,Simple 1500 Series Vol. 44: The Card II ,JP
NPJJ00364,Simple 1500 Series Vol. 45: The Block Kuzushi 2 ,JP
NPJJ00365,Neorude 2 ,JP
NPJJ00366,Kisou Jidaigeki Sugoroku: Ninroku,JP
NPJJ00367,Power Serve 3D Tennis,JP
NPJJ00368,Final Fantasy IX ,JP
NPJJ00369,DonPachi ,JP
NPJJ00370,Sekai Saikyou Ginsei Igo 3,JP
NPJJ00371,Koutetsu Reiiki: Steeldom ,JP
NPJJ00372,Simple 1500 Series Vol. 48: The Puzzle 2 ,JP
NPJJ00373,Simple 1500 Series Vol. 49: The Casino ,JP
NPJJ00374,Simple 1500 Series Vol. 53: The Helicopter ,JP
NPJJ00375,Simple 1500 Series Vol. 55: The Darts ,JP
NPJJ00376,Zero Divide 2 ,JP
NPJJ00377,DoDonPachi ,JP
NPJJ00378,Jet CopterX,JP
NPJJ00379,Kaze no Oka Kouen Nite ,JP
NPJJ00380,Simple 1500 Series Vol. 56: The Sniper ,JP
NPJJ00381,Simple 1500 Series Vol. 57: The Meiro ,JP
NPJJ00382,Simple 1500 Series Vol. 59: The Suiri â€“ IT Tantei: 18 no Jikenbo ,JP
NPJJ00383,Simple 1500 Series Vol. 60: The Table Hockey ,JP
NPJJ00384,DewPrism ,JP
NPJJ00385,Seiken Densetsu: Legend of Mana ,JP
NPJJ00386,Simple 1500 Series Vol.63: The Gun Shooting 2 ,JP
NPJJ00387,Simple 1500 Series Vol.64: The Kickboxing ,JP
NPJJ00388,Simple 1500 Series Vol.65: The Golf ,JP
NPJJ00389,Simple 1500 Series Vol.070: The War Simulation - Onigokko,JP
NPJJ00390,Neorude: Kizamareta Monshou ,JP
NPJJ00391,The Firemen 2: Pete & Danny ,JP
NPJJ00392,Hi Takara O ,JP
NPJJ00393,Reverthion ,JP
NPJJ00394,NOÃ«L: La Neige ,JP
NPJJ00395,Zig Zag Ball ,JP
NPJJ00396,Simple 1500 Series Vol.69: The Putter Golf ,JP
NPJJ00397,Simple 1500 Series Vol.71: The Renai Simulation 2 ,JP
NPJJ00398,Simple 1500 Series Vol.72: The Beach Volley ,JP
NPJJ00399,Simple 1500 Series Vol.74: The Horror Mystery ,JP
NPJJ00400,Kumitate Battle: Kuttu Ketto ,JP
NPJJ00401,Mahjong Youchien: Tamago-Gumi â€“ Jong for Beginners ,JP
NPJJ00402,Makeruna! Makendo 2 ,JP
NPJJ00403,Simple 1500 Series Vol. 78: The Zero Yon ,JP
NPJJ00404,Simple 1500 Series Vol. 82: The Sensuikan ,JP
NPJJ00405,Simple 1500 Series Vol. 85: The Sengoku Bushou ~Tenka Touitsu no Yabou~ ,JP
NPJJ00406,Simple 1500 Series Vol. 86: The Onigokko ,JP
NPJJ00407,Maboroshi Tsukiyo ,JP
NPJJ00408,NOÃ«L: La Neige Special ,JP
NPJJ00409,Minna Atsumare! Igo Kyoushitsu ,JP
NPJJ00410,Shin Megami Tensei ,JP
NPJJ00411,Omise de Tensyu ,JP
NPJJ00412,Zanac x Zanac ,JP
NPJJ00413,Simple 1500 Series Vol.87: The Kyoutei ,JP
NPJJ00414,Simple 1500 Series Vol.88: The Gal Mahjong â€“ Love Songs Idol ha High Rate ,JP
NPJJ00415,Simple 1500 Series Vol.90: The Sensha ,JP
NPJJ00416,Simple 1500 Series Vol.91: The Gambler â€“ Honoo no Tobaku Densetsu ,JP
NPJJ00417,elan ,JP
NPJJ00418,Ungra Walker ,JP
NPJJ00419,Battle Sugoroku: The Hunter (SuperLite 1500 Series) ,JP
NPJJ00420,Oekaki Puzzle (SuperLite 1500 Series) ,JP
NPJJ00421,Sougaku Toshi Osaka ,JP
NPJJ00422,Simple 1500 Series Vol. 95: The Hikouki ,JP
NPJJ00423,Simple 1500 Series Vol. 97: The Squash ,JP
NPJJ00424,Simple 1500 Series Vol. 98: The Futsal ,JP
NPJJ00425,Simple 1500 Series Vol. 99: The Kendo â€“ Ken no Hanamichi ,JP
NPJJ00426,SuperLite1500 Series Hooockey!!,JP
NPJJ00427,SuperLite1500 Series Bomb Boat,JP
NPJJ00428,SuperLite1500 Series Oekaki Puzzle 2,JP
NPJJ00429,Dokapon! Ikari no Tetsuken,JP
NPJJ00430,LSD ,JP
NPJJ00431,Marionette Company ,JP
NPJJ00432,Zero Kara no Shogi: Shogi Youchien â€“ Ayumi Kumi ,JP
NPJJ00433,Love Game's: Wai Wai Tennis,JP
NPJJ00434,Anoko Doko Noko,JP
NPJJ00435,Shin Megami Tensei II ,JP
NPJJ00436,Simple 1500 Series Vol.100: The Uchuuhikoushi ,JP
NPJJ00437,Simple 1500 Series Vol. 101: The Sentou ,JP
NPJJ00438,SuperLite1500 Series Quiz Master Red,JP
NPJJ00439,Pangaea (SuperLite 1500 Series) ,JP
NPJJ00440,The Curling (SuperLite 1500 Series),JP
NPJJ00441,Evergreen Avenue ,JP
NPJJ00442,RungRung: Oz no Mahou Tsukai â€“ Another World,JP
NPJJ00443,Chocobo no Fushigi na Dungeon,JP
NPJJ00444,Chocobo no Fushigi Dungeon 2 ,JP
NPJJ00446,Silhouette Mirage ,JP
NPJJ00447,Akagawa Jirou: Yasoukyoku,JP
NPJJ00448,Shin Megami Tensei ifâ€¦ ,JP
NPJJ00449,Akagawa Jirou: Yasoukyoku 2 ,JP
NPJJ00450,Mahjong Youchien: Tamago-Gumi 2 â€“ Taikai e Ikou! ,JP
NPJJ00451,Marionette Company 2 ,JP
NPJJ00452,Quiz Master Blue (SuperLite 1500 Series),JP
NPJJ00453,Angolmois 99 (SuperLite 1500 Series),JP
NPJJ00454,Endless Season: Anoko Doko Noko (SuperLite 1500 Series),JP
NPJJ00455,Parasite Eve ,JP
NPJJ00456,Parasite Eve II ,JP
NPJJ00457,Lup*Salad ,JP
NPJJ00458,Battle Athletess: Daiundoukai Alternative ,JP
NPJJ00459,Oekaki Puzzle 3 (SuperLite 1500 Series) ,JP
NPJJ00460,Pinball Golden Logres (SuperLite 1500 Series) ,JP
NPJJ00461,Quiz Master Yellow (SuperLite 1500 Series) ,JP
NPJJ00462,Salary Man Champ: Tatakau Salary Man ,JP
NPJJ00463,Saikyou Ginsei Mahjong ,JP
NPJJ00464,Memorial * Series: Sunsoft Vol. 4: Chou Wakusei Senki Metafight / Ripple Island ,JP
NPJJ00465,Dragon Money ,JP
NPJJ00466,NOON: New Type Action Game ,JP
NPJJ00467,Shin Megami Tensei: Devil Children ,JP
NPJJ00468,Oekaki Puzzle 4 (SuperLite 1500 Series) ,JP
NPJJ00469,Saikyou Ginsei Chess ,JP
NPJJ00471,Waku Waku Volley ,JP
NPJJ00472,Favorite Dear: Enkan no Monogatari ,JP
NPJJ00473,Irem Arcade Classics ,JP
NPJJ00475,Oekaki Puzzle 5 (SuperLite 1500 Series) ,JP
NPJJ00476,Cotton 100% ,JP
NPJJ00477,Touge Max â€“ Saisoku Driver Master ,JP
NPJJ00478,Saikyou Ginsei Shogi 2 ,JP
NPJJ00480,Battle Athletess: Daiundoukai GTO,JP
NPJJ00481,Nobunaga no Yabou: Zenkokuban ,JP
NPJJ00482,Touge Max 2 ,JP
NPJJ00483,Elan plus ,JP
NPJJ00485,Memorial * Series: Sunsoft Vol. 5: Raf World / Hebereke ,JP
NPJJ00486,Umi no Oh! Yah! ,JP
NPJJ00487,Finger Flashing ,JP
NPJJ00488,Favorite Dear: Junpaku no Yogensha,JP
NPJJ00489,Akumajou Dracula X: Gekka no Yasoukyoku ,JP
NPJJ00490,Chrono Cross ,JP
NPJJ00491,Asuka 120% Burning Fest. Special ,JP
NPJJ00492,My Home Dream ,JP
NPJJ00493,Le Concert pp (pianissimo) ,JP
NPJJ00494,Le Concert ff (fortissimo) ,JP
NPJJ00495,Koten Tsugoshuu: Shijin no Kan ,JP
NPJJ00496,Kohni Shogun ,JP
NPJJ00497,Dai-2-Ji Super Robot Taisen ,JP
NPJJ00498,Dai-3-Ji Super Robot Taisen ,JP
NPJJ00499,Super Robot Taisen EX ,JP
NPJJ00500,Yamasa Digi World: Tetra Master ,JP
NPJJ00501,Metamoru Panic: Doki Doki Youma Busters!! ,JP
NPJJ00502,Memorial * Series: Sunsoft Vol. 6: Battle Formula / Gimmick! ,JP
NPJJ00503,Akagawa Jirou: Majotachi no Nemuri â€“ Fukkatsusai ,JP
